year,market,artist_name,artist_id,track_name,track_id,popularity,artist_genre
2020,IN,Taniskaa Sanghvi,17slvN7PVFyVcRtWJchRqU,"Ek Zindagi (From ""Angrezi Medium"")",6shPaz0rzOAGatiY6X6zLQ,61,[]
2020,IN,Dino James,45PG2L6Fh2XvYL4ONzpdoW,Wishlist (feat. Kaprila),39m83gjG1lNr7Un0dJndFw,60,['desi pop']
2020,IN,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,How You Like That,6bvZRLLkBKkmgpBJTTj3QK,70,"['k-pop', 'k-pop girl group']"
2020,IN,Akhil,6zZrFenNe3YPttxZsnQQs1,Bachalo,1v8NfOckFEnck9gp7iyetm,61,"['desi hip hop', 'desi pop', 'punjabi pop']"
2020,IN,Darshan Raval,2GoeZ0qOTt6kjsWW4eA6LS,Ek Tarfa - Reprise,2XXea7eZyOyQWHHs4s7yI2,61,"['desi pop', 'gujarati pop', 'modern bollywood']"
2020,IN,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",1NX33DecZrq4ZUGDc47AfN,61,"['desi pop', 'filmi', 'modern bollywood']"
2020,IN,Pratsofficial,29ggvWc5EMcSk5RLQ5aXHr,Aziyat,5DEp8hauuZ45oG38YOkkQq,61,"['desi pop', 'himachali pop', 'modern bollywood']"
2020,IN,Jawsh 685,56mfhUDKa1vec6rSLZV5Eg,Savage Love (Laxed – Siren Beat) [BTS Remix],4TgxFMOn5yoESW6zCidCXL,69,['nz pop']
2020,IN,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Vaathi Coming,2BcPFQ7nrtUObgAs72xaac,61,"['desi hip hop', 'filmi', 'tamil hip hop']"
2020,IN,Pritam,1wRPtKGflJrBx9BmLsSwlU,"Aabaad Barbaad (From ""Ludo"")",0hFUtSsV2itYEUTZGj6w5H,60,"['filmi', 'indian instrumental', 'modern bollywood']"
2020,IN,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,"Saware (From ""Phantom"")",2y0hUGvHaKm2p5xmJF4HBe,60,"['desi pop', 'filmi', 'modern bollywood']"
2020,IN,Tesher,49YbNTLaaAbZHLtDI2aPGL,Jalebi Baby,6GKGoi0FHzldk1ZRQoV1fv,66,[]
2020,IN,Karan Randhawa,3mnR9SJ3hfV6EcrGKH44H9,Phulkari,1f660M0jwz7F4qlDjTSLmO,60,"['desi pop', 'punjabi pop']"
2020,IN,Duncan Laurence,3klZnJvYGIbWritVwQD434,Arcade,1J14CdDAvBTE1AJYUOwl6C,72,['dutch pop']
2020,IN,Namita Choudhary,3OzUySgSF8QxZScB0RxDCB,Chaap Tilak,0XCtRvfDHT98h0iUSDFtyO,60,"['desi pop', 'modern bollywood']"
2020,IN,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,Droptop,7AW4g4I9fPfUIyqtbsuAkM,62,"['punjabi hip hop', 'punjabi pop']"
2020,IN,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,G.O.A.T.,46QbY78ha62aiu6gBgC7lS,61,"['desi pop', 'filmi', 'modern bollywood']"
2020,IN,Harnoor,4eB5clMaoi0cCRnCwLkkiS,Moonlight,1WQYMD3P6vndxvVCtft1DW,60,"['desi pop', 'punjabi pop']"
2020,IN,Amrit Maan,7GgAwYJnBBFT1WogNWf0oj,Bambiha Bole,4VUpM5CFGeaeWY7akhQwQB,60,"['desi hip hop', 'desi pop', 'punjabi pop']"
2020,IN,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,People You Know,63mdJr3NMY3wReOkNE6c6W,76,"['dance pop', 'pop', 'post-teen pop']"
2020,IN,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,Takeover,5DVnSQ90r2M3gm6XbgTCLp,61,"['punjabi hip hop', 'punjabi pop']"
2020,IN,Pink Sweat$,1W7FNibLa0O0b572tB2w7t,At My Worst,0ri0Han4IRJhzvERHOZTMr,70,"['bedroom soul', 'chill r&b', 'pop']"
2020,IN,Farasat Anees,05miC2ndfE3ZyZ7xCMnZzm,BIBA,4IQqOlTZpfjnSTOArpZX5j,60,"['pakistani electronic', 'pakistani hip hop']"
2020,IN,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,78,"['dance pop', 'pop']"
2020,IN,Yuvan Shankar Raja,6AiX12wXdXFoGJ2vk8zBjy,Manmadhane Nee,0CkDv2V3FFhltON32OwE0x,59,"['filmi', 'kollywood', 'tamil pop']"
2020,IN,Kaka,1Oh5bPXjw5jreVFhKc4jux,Keh Len De,3CHZhkihLupVrfYIyg869S,59,['desi pop']
2020,IN,Mohammed Irfan,6QtJ6BVdj43aDpgjnVp2tY,"Phir Mohabbat (From ""Murder 2"")",4RCd3Gdtt3dNedof64hqRD,59,"['desi pop', 'filmi', 'modern bollywood']"
2020,IN,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,Majhail,0cpyy8xLYRt1OdlnqPmMnm,61,"['punjabi hip hop', 'punjabi pop']"
2020,IN,Sid Sriram,7qjJw7ZM2ekDSahLXPjIlN,Uyire,6kPYrnBJubso1t47lbXvNU,59,['filmi']
2020,IN,Sharath (Mousike Freakzz),6FqSzUwFv6RVpqvSxclBdJ,Kaarmegam Album Song,2bMyE6SFP9DpXCRFXUUZOq,59,[]
2020,IN,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,"Chellamma (From ""Doctor"")",0fGclndst25Qqy8j4u5De5,59,"['desi hip hop', 'filmi', 'tamil hip hop']"
2020,IN,Asees Kaur,1sVmXkzX2ukc6QvasrDBES,Jaan Ban Gaye - Reprise,7F2XRYM2KHLhMFQ2WwxOVu,59,"['desi pop', 'filmi', 'modern bollywood']"
2020,IN,Aditya Rikhari,3ozYqVCLohfpXIhalkhM8D,Dil Hai Na,5bjuNCyzGjiKlXIG95DRlo,59,"['desi pop', 'modern bollywood']"
2020,IN,Dhanush,2F3KtUVtrt2GLjcl6pB4cz,Kadhal Yen Kadhal,5pV61B6b5kcy1ysaPL8iON,59,"['filmi', 'kollywood', 'tamil pop']"
2020,IN,Roshan Sebastian,72fjH95OAer1Y0g78l5QaM,Visiri - Enai Noki Paayum Thota,0i4TchavjPYnQYn10ddEZZ,59,"['mollywood', 'tamil indie', 'tamil pop']"
2020,IN,Jubin Nautiyal,1tqysapcCh1lWEAc9dIFpa,"Gazab Ka Hai Din (From ""Dil Juunglee"")",4byiHL0b9mIoCUCjbjI4eA,59,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']"
2020,IN,Hansraj Raghuwanshi,5cEE1pTgDhFe8QuigmqxJF,Mera Bhola Hai Bhandari - Hindi,2BQkMJNiyEWC08ot6zvRXc,58,['himachali pop']
2020,IN,Rapperiya Baalam,7FmygnepJt3fhiZQDmoC0P,Shoorveer,6w6D4f9DbVxxWbnf5N9VdD,58,['rajasthani pop']
2020,IN,Anurag Kulkarni,6LWyVEIBnx7MoRBhQxu9om,Chukkala Chunni,5P0rMM17glfEKQ6QdAsv5q,59,['tollywood']
2020,IN,Harish Raghavendra,4Kw0NhqitzjxLy1jH5FlTg,Yedho Ondru,73C5Q80RK1T5CA68F6foTl,58,"['filmi', 'tamil pop']"
2020,IN,Guru Randhawa,5rQoBDKFnd1n6BkdbgVaRL,Naach Meri Rani,1orM67pmkNc4alrZkWjYkV,59,"['desi hip hop', 'desi pop', 'modern bollywood']"
2020,IN,SiddhuKumar,1DJBzy2RQBZOPXNzPIdUmt,Kanna Veesi,58ys6AEobZzd9e5ctW4Vm2,59,[]
2020,IN,Ajey Nagar (CarryMinati),1VwNP7mP5DmTsdJqQuW0nT,Yalgaar,0RGp4KA9wvndxqPIWoKwnD,58,['hindi hip hop']
2020,IN,Yuvan Shankar Raja,6AiX12wXdXFoGJ2vk8zBjy,Oru Naalil,62yaHPUl2vELHwaHb6R5oW,58,"['filmi', 'kollywood', 'tamil pop']"
2020,IN,Yuvan Shankar Raja,6AiX12wXdXFoGJ2vk8zBjy,Kadhal Valarthen,4lvTfq817mnTPF2eibBdIP,58,"['filmi', 'kollywood', 'tamil pop']"
2020,IN,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,Kings & Queens,7a53HqqArd4b9NF4XAmlbI,78,"['dance pop', 'pop']"
2020,IN,Guru Randhawa,5rQoBDKFnd1n6BkdbgVaRL,"Lagdi Lahore Di (From ""Street Dancer 3D"")",5ZQnQnbUVtBO0pl3ShqVHG,59,"['desi hip hop', 'desi pop', 'modern bollywood']"
2020,IN,Sidhu Moose Wala,4PULA4EFzYTrxYvOVlwpiQ,Goat,1gTD1rUFgz05rRyMvPPRtX,59,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']"
2020,IN,Pritam,1wRPtKGflJrBx9BmLsSwlU,Aabaad Barbaad,3jxNbVmugKWFFc3YAVl0sD,59,"['filmi', 'indian instrumental', 'modern bollywood']"
2020,IN,Sumit Goswami,2oRDjwJpqBEvArcw8ZJ3JR,Tora,5U9WCZMtC4X1ji3kjLK31e,58,[]
2020,IN,Leon James,0wv5i0ds2z040yx7oL6UZy,Marappadhilai Nenje - Additional Song,4Ndcwn2iAt1MdU6lpw24ZQ,58,['tamil pop']
2020,IN,Khan Bhaini,2qqPV8ZkTpVdwfMOKSsb8N,Gaddi Pichhe Naa,0AvNUivw5qx7M4aZjN92JP,58,"['desi pop', 'punjabi pop']"
2020,IN,Darshan Raval,2GoeZ0qOTt6kjsWW4eA6LS,Teri Aankhon Mein,3wmI2n0Whs6kg4MT8jFRU1,58,"['desi pop', 'gujarati pop', 'modern bollywood']"
2020,IN,Jasleen Royal,74OaRjmyh0XyRZsQQQ5l7c,Nit Nit,6GT0oiQdjiYX91qgAMi7Vd,58,"['desi pop', 'filmi', 'indian singer-songwriter', 'modern bollywood']"
2020,IN,Monu Music,0KPFtc1g1s733aBiFpVynZ,O More Saiyaan,6PSnuiPaz2cAPOmqo0aI3E,58,"['desi pop', 'modern bollywood']"
2020,IN,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Filter,4bZZVcgWWMWPBwzTTp642w,73,"['k-pop', 'k-pop boy group']"
2020,IN,Sidhu Moose Wala,4PULA4EFzYTrxYvOVlwpiQ,Tibeyan Da Putt,1sroeVHD561J3z28gphnlf,59,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']"
2020,IN,Tulsi Kumar,0T1CMVkqffHlqEk4BcAph1,Tere Naal,2Vw94w6FxCyaYwyCivi9Py,58,"['desi pop', 'filmi', 'modern bollywood']"
2020,IN,Manan Bhardwaj,3pQ4aA7dkolyjUAMrVScgh,Khuda,7FDynKp4tAOdiCaN8coQ8w,58,"['desi pop', 'modern bollywood']"
2020,IN,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,75,"['dance pop', 'pop']"
2020,IN,ElyOtto,4b19vuzlDcNdU4quI7L6sW,SugarCrash!,2ePtv8MlBO9nuuXABqAfEX,71,"['hyperpop', 'weirdcore']"
2020,IN,Badshah,0y59o4v8uw5crbN9M3JiL1,Genda Phool (feat. Payal Dev),0gzu5mm36VJH2Zqu8sQPTf,58,"['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']"
2020,IN,Shooter Kahlon,5oL0GAI8fKD0Wgbr4Em9AS,Game,0TNB0RJsCi4WmeYtRqyAdt,58,['punjabi pop']
2020,IN,blackbear,2cFrymmkijnjDg9SS92EPM,hot girl bummer,6jRq8gaZhMUyy5RclRPcAf,76,"['pop', 'pop rap']"
2020,IN,Arjan Dhillon,64DvMieEUCdrYKmEIhDt8G,Bai Bai,0xhk2Bi32RVwIA8oQ2FjXG,58,['punjabi pop']
2020,IN,Vishal Dadlani,6CXEwIaXYfVJ84biCxqc9k,"Kudi Nu Nachne De (From ""Angrezi Medium"")",4YIhJmihoXwjtbY4vsV9Nh,58,"['desi pop', 'filmi', 'modern bollywood']"
2020,IN,Aditya Rikhari,3ozYqVCLohfpXIhalkhM8D,Tu Rehti Hai,35xPs238B7ecIoRWpYZOIz,58,"['desi pop', 'modern bollywood']"
2020,IN,Arun Prajith,5wWT5z5hwMv0wOON1UK4cS,Tum Prem Ho,2cuh2alvnRitRaqH5B7hP0,57,[]
2020,IN,Tony Kakkar,0NZtn1Kyq08alpHCTRf3dv,Goa Beach,4obyqyCX0Vx839PTsz1OGf,58,"['desi pop', 'modern bollywood']"
2020,IN,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,Maniac,6KfoDhO4XUWSbnyKjNp9c4,76,"['bedroom pop', 'pop']"
2020,IN,Hasan Raheem,6gIqKYKRmltKfkTnxhMv8V,Aisay Kaisay,0mAswKg3RCbmXAV4KYTUxM,59,"['desi hip hop', 'pakistani indie', 'pakistani pop']"
2020,IN,Hansraj Raghuwanshi,5cEE1pTgDhFe8QuigmqxJF,Shiv Kailasho Ke Vasi,1JpfGrJifqKd8RrRoSHBBY,57,['himachali pop']
2020,IN,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Lose You To Love Me,4l0Mvzj72xxOpRrp6h8nHi,78,"['dance pop', 'pop', 'post-teen pop']"
2020,IN,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,34+35,6Im9k8u9iIzKMrmV7BWtlF,77,"['dance pop', 'pop']"
2020,IN,Young Stunners,01PyusFVbXgoD5Kl1mR8CC,Gumaan,6cdiviyVL3tFYE1eDcmUzL,59,"['desi hip hop', 'pakistani hip hop', 'pakistani pop']"
2020,IN,Hansraj Raghuwanshi,5cEE1pTgDhFe8QuigmqxJF,Radhe Radhe,46dIjAayPd4qCQJYU0Mrk0,57,['himachali pop']
2020,IN,Eminem,7dGJo4pcD2V6oG8kP0tJRR,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,80,"['detroit hip hop', 'hip hop', 'rap']"
2020,IN,JVLA,24D8gx0257CDd1HAuqNuHu,Such a Whore (Stellular Remix),6A25J9As7towpxovYryAWr,69,['viral rap']
2020,IN,Abhijeet Srivastava,4FJhE5ToBQGzOGf0D5Xd1C,Khayaal,18qN1yxa4SVwmykQq1Icrl,57,"['assamese pop', 'desi pop', 'modern bollywood']"
2020,IN,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Andha Kanna Paathaakaa,0qvoxfYodIfe14gaidhnsV,58,"['desi hip hop', 'filmi', 'tamil hip hop']"
2020,IN,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Heartless,6bnF93Rx87YqUBLSgjiMU8,80,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020,IN,Aditya Rikhari,3ozYqVCLohfpXIhalkhM8D,Tu Kahan,1rvA9rlMLrx8MXnNU64vs7,57,"['desi pop', 'modern bollywood']"
2020,IN,Nirvair Pannu,4vIsAZx8AolYa6paJphDGY,City of Gold,1n8oZGlfxagGlo37W5Ahpe,58,"['desi pop', 'punjabi pop']"
2020,IN,Afsana Khan,4z0z82pXirH1TrygipQlOo,Titliaan,1980E4Grgu5xAhNbFZ1mb1,57,"['desi pop', 'punjabi pop']"
2020,IN,Starla Edney,6zFexQuZduSVGrLq28KhvY,Queen of Hearts,2e8zEzmedii6VKaV2852rl,58,['guam indie']
2020,IN,Taylor Swift,06HL4z0CvFAxyc27GXpf02,august,3hUxzQpSfdDqwM3ZTFQY0K,80,['pop']
2020,IN,D J Flow,0IMJ4pVD6Uf3OoibwcsDzK,Police,5vBz5C8qPvycugbKbLF1ex,57,[]
2020,IN,Nirvair Pannu,4vIsAZx8AolYa6paJphDGY,Bandook,0ay3P82zjXGRurkqKqbHub,58,"['desi pop', 'punjabi pop']"
2020,IN,Prateek Kuhad,0tC995Rfn9k2l7nqgCZsV7,cold/mess,7uhINGViZPygI2AljxO8KN,58,"['desi pop', 'folk-pop', 'hindi indie', 'indian singer-songwriter']"
2020,IN,Dhvani Bhanushali,1OPqAyxsQc8mcRmoNBAnVk,Nayan,2KrrAi2smn5Fa7sy7TxrKg,57,"['desi pop', 'modern bollywood']"
2020,IN,Sagar Kalra,4driSbR8mwk0EPsJ5iseMt,Dil Deewana,6toZIttVTq28b6YprzBeYA,56,[]
2020,IN,Taylor Swift,06HL4z0CvFAxyc27GXpf02,willow,0lx2cLdOt3piJbcaXIV74f,74,['pop']
2020,IN,Kay Vee Singh,52sAo4U0x2dfde5UYFDU2n,Jatti da Crush,6fnEIzQqsrj0ZJ5kqe1ZCq,56,"['desi pop', 'punjabi pop']"
2020,IN,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1oFAF1hdPOickyHgbuRjyX,78,"['canadian contemporary r&b', 'canadian pop', 'pop']"
2020,IN,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Take You Dancing,59qrUpoplZxbIZxk6X0Bm3,73,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']"
2020,IN,Jasleen Royal,74OaRjmyh0XyRZsQQQ5l7c,Sang Rahiyo,0ecW7IqLKhzKTPeqLSNc0V,57,"['desi pop', 'filmi', 'indian singer-songwriter', 'modern bollywood']"
2020,IN,DripReport,3O5HD95HTEPgoPFOjAb7yV,Skechers,2alc8VZAzDgdAsL2QMk3hu,67,['viral rap']
2020,IN,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,Sweet but Psycho,7DnAm9FOTWE3cUvso43HhI,77,"['dance pop', 'pop']"
2020,IN,Don Toliver,4Gso3d4CscCijv0lmajZWs,No Idea,7AzlLxHn24DxjgQX73F9fU,76,"['pop', 'rap', 'trap']"
2020,IN,MC STAN,5uemEEtB1ZC3s1KM7gReeH,Amin,0mOpLJQBj7Q2ElfUdahRVy,56,['desi hip hop']
2020,IN,Aswath Ajith,4C56AkIkyjcnR9rB94c6Nz,Kanmani Anbodu Kadhalan by Madras Music Factory,5LTfhSeiECuO97NHYFsQul,56,[]
2020,IN,MC STAN,5uemEEtB1ZC3s1KM7gReeH,Tadipaar,6EP117i3gizdFg9neGen0s,56,['desi hip hop']
2020,IN,King,5NHm4TU5Twz7owibYxJfFU,Dracula,0RRPAATvIWbP1BsvCaOYsO,56,['hindi hip hop']
2020,IN,Renuka Panwar,2wDTo0nO2ZKJN7VUeGmuyg,Chatak Matak,5keQQFXysbPqXGz38pN5Ci,56,"['desi pop', 'haryanvi pop']"
2020,IN,Ghostemane,3uL4UpqShC4p2x1dJutoRW,Fed Up,0BV0AYGLVlu2SdjN3J9twp,73,"['dark trap', 'florida rap']"
2020,IN,Deepak Rathore Project,1VFIeAFbzMVHmvGQtfE6OI,Tuta Pull Wahan,7EYEswNmA0XjzwUitONgzK,56,['indian indie']
2020,IN,Emiway Bantai,008PpLcKUtVXle6JSwkq3I,Khatam Hue Waande,3LlEnO0INKAExVe4JMi7p7,56,"['desi hip hop', 'desi pop', 'desi trap', 'hindi hip hop']"
2020,IN,Leon James,0wv5i0ds2z040yx7oL6UZy,Kadhaippoma Reprise - Background Score,4n5TcFPSfqANXw8CpmKZrY,57,['tamil pop']
2020,IN,Karan Aujla,6DARBhWbfcS9E4yJzcliqQ,Let 'em Play,6S6HSSk9HzWe3pqvUJn6Vq,57,"['desi hip hop', 'desi pop', 'punjabi pop']"
2020,IN,V,3JsHnjpbhX4SnySpvpa9DK,Sweet Night,39EXZNMxb4RBHlRjnRaOKp,72,"['j-division', 'korean ost']"
2020,IN,Satbir Aujla,6JuBBw98XzwRZ6KvN1PpLy,Dil Todya,5XLGe55N7WuoXIgG60KR83,56,"['desi pop', 'punjabi pop']"
2020,IN,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,"Vaathi Coming (From ""Master"")",4dJrjWtAhEkW7VdPYSL1Ip,56,"['desi hip hop', 'filmi', 'tamil hip hop']"
2020,IN,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Intentions,364dI1bYnvamSnBJ8JcNzN,69,"['canadian pop', 'pop']"
2020,IN,Mika Singh,5T2I75UlGBcWd5nVyfmL13,Sawan Mein Lag Gayi Aag,6oloWgrErtc8dG2WiV55gn,57,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']"
2020,IN,Kumaresh,6lk92CG7lTvGapYCz7AV9x,Ennai Kollathey,3DmDEmIUezyM3bs8unlEwC,55,[]
2020,IN,Sweetaj Brar,2B4azLEfuhlG2ykxCaQJWk,"Care Ni Karda (From ""Chhalaang"")",6e5DH8YHXdM40ROnD76hZd,56,[]
2020,IN,Sidhu Moose Wala,4PULA4EFzYTrxYvOVlwpiQ,My Block,4HEzmqZuqVk3qSwD6Dtk6K,57,"['desi hip hop', 'desi pop', 'pakistani hip hop', 'punjabi hip hop']"
2020,IN,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Intentions (feat. Quavo),4umIPjkehX1r7uhmGvXiSV,72,"['canadian pop', 'pop']"
2020,IN,Mithoon,09UmIX92EUH9hAK4bxvHx6,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",2U0BLmYoSESYOdwMxW2yA9,56,"['desi pop', 'filmi', 'modern bollywood', 'sufi']"
2020,IN,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,Vaathi Raid,4PML5RtrVcYAwTTS46otXB,56,"['desi hip hop', 'filmi', 'tamil hip hop']"
2020,IN,Renuka Panwar,2wDTo0nO2ZKJN7VUeGmuyg,52 Gaj Ka Daman,60Yqyrbna0z4hrvvJpHpFH,55,"['desi pop', 'haryanvi pop']"
2020,IN,Gurinder Gill,5DHi2MeoRgAwPE0A0qwRMl,Don't Test,5oBNyvRib931U1mp8YtbtU,58,['punjabi hip hop']
2020,IN,Rochak Kohli,3dN9MQpjIyNxyeRfz4EDZe,Bewafa Tera Masoom Chehra,2plj6f8TqOF0YNuHd2VzJD,56,"['desi pop', 'modern bollywood']"
2020,IN,Goutham Vincent,44AI6q02YIJMvtzmgFetaV,Yamunai Aatrile,7L3ncZ22oR5lBpjWCWCMow,56,"['mollywood', 'tamil pop']"
2020,IN,Aroob Khan,47GH9lsbudQDWNTgIHTr9a,Gucci,7GG8loWh3JFsNtWGps6ALe,56,['desi pop']
2020,IN,Khasa Aala Chahar,3yOHCFUZRsaHUu1yefR8ck,Jai Veeru,0ec82rGwJ98A8ReINP9Rf1,55,"['haryanvi hip hop', 'haryanvi pop']"
2020,IN,DHARIA,1psakk7GVUl85AnTEvwtk2,August Diaries,6K6etxmlu4Y7J3dR77MK3N,57,[]
2020,IN,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,Lovesick Girls,1GMufNnkKAnPLnqKJ5HHxW,68,"['k-pop', 'k-pop girl group']"
2020,IN,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,Feels,6CzMKOYzhBXzZszsy4yFIG,58,"['punjabi hip hop', 'punjabi pop']"
2020,IN,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,Pretty Savage,28tufPkTcXmdNqTvi9hsoG,67,"['k-pop', 'k-pop girl group']"
2020,IN,Dhanush,2F3KtUVtrt2GLjcl6pB4cz,Voda Voda Voda,15C4q7G41cgBApe7hinKc3,56,"['filmi', 'kollywood', 'tamil pop']"
2020,IN,Maanya Arora,2yis41rltks0pQr6nCBAD6,Mithe Ras Se Bharyo Radha Rani Lage,7HETPbsuO21OP97WdkB0bK,55,['bhajan']
2020,IN,Pritam,1wRPtKGflJrBx9BmLsSwlU,Haan Main Galat,0MLZAgKQKHbPsJ12qHS860,56,"['filmi', 'indian instrumental', 'modern bollywood']"
2020,IN,Vishal Mishra,5wJ1H6ud777odtZl5gG507,Aaj Bhi,6LpswW9691XT9OjVSvDU6G,55,"['desi pop', 'modern bollywood']"
2020,IN,Agam Aggarwal,0ivZyfIHsCjQGS5OqHt3hA,Mangal Bhavan Amangal Haari Ramayan Title Song 1987,23imqDJhhCZ6H3RKxEmnFa,55,['hare krishna']
2020,IN,Tanzeel Khan,64Bnlany1OG6esdJyOxyey,Dilli Ki Ladki,6Rkctd3ROA2e9BB7AZEIRu,55,"['desi pop', 'modern bollywood']"
2020,IN,Harlal Batth,0OH9Yrx6nrpfmb8JeqgNjD,Taare (feat. Sidhu Moose Wala),7hgwBkEBRoEbOXXTGIKJ9s,56,[]
2020,IN,Rochak Kohli,3dN9MQpjIyNxyeRfz4EDZe,Dil Tod Ke,71OoohX1NBG4ez6eijgaWE,55,"['desi pop', 'modern bollywood']"
2020,IN,Sumit Goswami,7h79JnwJEjrnCCyGrxTdZM,Feelings,0LRNOwAcNjPMxTYQahFo3S,55,"['desi pop', 'haryanvi pop']"
2020,IN,Haricharan,1QvyquqkuuwUzdszyoKIy4,Ay Pilla - Telugu,5nVFeACm96rucybpDAjfK5,55,"['filmi', 'tamil pop']"
2020,IN,Santhosh Narayanan,5FVBduYaeVBb6JIghza7v6,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")",2oNRoniEFnPdaCfkOQ9m0C,56,"['filmi', 'tamil pop']"
2020,IN,Leon James,0wv5i0ds2z040yx7oL6UZy,Kadhaippoma,2CZGdpVV9OU1TslQMvovj5,56,['tamil pop']
2020,IN,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,Goat,7tavmiMMEibizGOiXoozar,57,"['punjabi hip hop', 'punjabi pop']"
2020,IN,Palak Muchhal,3yMmYEklQ7gLOZXEFNd3xr,"Chahun Main Ya Naa (From ""Aashiqui 2"")",7Imk0IG6S5GA5iYWkjmMW5,56,"['desi pop', 'filmi', 'modern bollywood']"
2020,IN,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,Fate,52XpQt2fDLozI4qlhYvWl0,57,"['punjabi hip hop', 'punjabi pop']"
2020,IN,Jawsh 685,56mfhUDKa1vec6rSLZV5Eg,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,72,['nz pop']
2020,IN,AP Dhillon,6LEG9Ld1aLImEFEVHdWNSB,Most Wanted,6UeMjHhzYnidHi7I4isoGg,56,"['punjabi hip hop', 'punjabi pop']"
2020,IN,Pradeep Kumar,15ClyGUe5g2vllncIC4tp6,Journey,1z0lXDoPdmTzy0mUFrmB5F,55,['tamil pop']
2020,IN,Harris Jayaraj,29aw5YCdIw2FEXYyAJZI8l,"Oru Manam (From ""Dhruva Natchathiram"")",55mEN7iiqTNzWfYjF8QbQn,55,"['filmi', 'tamil pop']"
2020,IN,Guri,6wmETiZFS8CviwUTaeoVgf,Yaar Beli,12afGworQ5MJaw8M8hBd9b,55,"['desi hip hop', 'desi pop', 'doujin', 'punjabi pop']"
2020,IN,Anupam Roy,5LZ894xYE9MG1sal0gjt5L,Aisi Raaton,0RSGPiykniIg8m7JhiAVv7,55,"['classic bangla pop', 'desi pop', 'filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'modern bollywood', 'west bengali pop']"
2020,IN,Guru Randhawa,5rQoBDKFnd1n6BkdbgVaRL,Baby Girl,0FoAlOXHI6KJ4RHP9v8jnw,55,"['desi hip hop', 'desi pop', 'modern bollywood']"
2020,IN,Taylor Swift,06HL4z0CvFAxyc27GXpf02,cardigan,4R2kfaDFhslZEMJqAFNpdd,81,['pop']
2020,IN,Ammy Virk,2RlWC7XKizSOsZ8F3uGi59,Tod Da E Dil,5ZWlqm8UaSLxpK12COV2V2,55,"['desi pop', 'punjabi pop']"
2020,IN,Rishbh Tiwari (Acoustic Rishbh),3FT3roFd2Vdc40rHLjUOQN,Aankhon Ke Darmiya,6HLbozyrzSwZkI0lt9FzKS,55,"['assamese pop', 'desi pop', 'modern bollywood']"
